product_id,product_name,category,subcategory,brand,selling_price,product_cost,product_rating,launch_date
785,Aashirvaad Atta 10kg,Grocery,Staples,Prestige,703.23,520.23,3.39,2023-01-26
786,Tata Salt 1kg Edition,Grocery,Staples,Prestige,521.58,391.26,4.51,2023-08-04
787,Prestige Pressure Cooker 5L 256GB,Home Appliances,Kitchen,Prestige,2387.75,2027.86,3.14,2022-06-30
788,Puma Running Shoes,Fashion,Men Footwear,Puma,3542.11,2816.55,3.08,2024-03-01
789,Apple iPhone 13 Pack of 2,Mobiles,Smartphones,Apple,83642.73,53391.0,2.61,2023-11-12
790,Apple iPhone 14 Black,Mobiles,Smartphones,Apple,88440.69,60929.31,2.58,2022-09-06
791,Noise ColorFit Pulse 128GB,Electronics,Audio,Noise,1322.37,978.71,4.82,2024-03-30
792,Prestige Pressure Cooker 5L 128GB,Home Appliances,Kitchen,Prestige,3233.42,2115.08,2.66,2022-09-22
793,HP Omen 16 Edition,Laptops,Gaming Laptops,HP,78038.07,63883.94,3.54,2024-02-20
794,Philips Hair Straightener Pack of 2,Beauty,Personal Care,Philips,2509.16,1747.54,2.78,2023-08-17
795,Ergonomic Executive Office Chair 128GB,Furniture,Office,LG,14011.76,8727.16,3.54,2023-06-04
796,boAt Car Charger Pack of 2,Mobiles,Accessories,boAt,1566.44,991.61,4.55,2022-04-06
797,HP Laptop 15s Black,Laptops,Budget Laptops,HP,40285.16,26697.61,4.72,2022-12-26
798,Puma Smash v2 Sneakers Pro,Fashion,Men Footwear,Puma,3718.85,2301.57,3.66,2022-09-08
799,Apple iPhone 12 Blue,Mobiles,Smartphones,Apple,45775.71,35323.89,4.27,2023-08-10
800,Nivea Roll-On Deodorant Pack of 2,Beauty,Skincare,Nivea,308.13,197.79,2.75,2022-10-01
801,Wooden Study Table Edition,Furniture,Office,LG,13055.24,9288.16,4.44,2023-09-22
802,Noise Buds VS102 V2,Electronics,Audio,Noise,2548.8,1791.14,2.77,2024-02-08
803,Puma Softride Rift Edition,Fashion,Men Footwear,Puma,3375.08,2350.23,4.44,2022-07-14
804,Noise Ultra 2 128GB,Electronics,Wearables,Noise,3599.24,2424.51,4.89,2024-01-16
805,Philips Hair Straightener 256GB,Beauty,Personal Care,Philips,1899.4,1566.33,4.57,2022-08-22
806,Apple MacBook Air M1 XL,Laptops,Thin & Light,Apple,147721.74,105391.99,2.92,2023-12-12
807,Samsung Galaxy A54 Black,Mobiles,Smartphones,Samsung,39492.14,26385.67,3.43,2022-03-29
808,Apple iPhone 15 Pro Pack of 2,Mobiles,Smartphones,Apple,124999.97,85311.36,4.08,2022-11-12
809,HP Chromebook 14 Blue,Laptops,Budget Laptops,HP,36231.4,28186.83,4.64,2022-06-08
810,HP 250 G8,Laptops,Budget Laptops,HP,26333.87,21163.78,3.73,2023-08-01
811,Prestige Pressure Cooker 5L 256GB,Home Appliances,Kitchen,Prestige,1385.81,842.38,3.17,2022-03-13
812,HP Chromebook 14,Laptops,Budget Laptops,HP,24603.28,15943.65,4.27,2024-04-10
813,Samsung Galaxy M14 5G Silver,Mobiles,Smartphones,Samsung,46231.71,32597.67,2.69,2023-07-31
814,Puma T-shirt Edition,Fashion,Apparel,Puma,1391.2,921.06,3.52,2022-11-16
815,Samsung Galaxy M34 Edition,Mobiles,Smartphones,Samsung,30194.05,21738.45,4.3,2023-08-26
816,Noise ColorFit Pulse 128GB,Electronics,Audio,Noise,3330.84,2480.2,4.88,2022-10-13
817,Noise Buds VS102 Edition,Electronics,Audio,Noise,2091.51,1268.98,2.9,2023-06-04
818,Philips Hair Dryer Pro,Beauty,Personal Care,Philips,1924.73,1624.99,2.77,2022-09-19
819,Metal Bookshelf V2,Furniture,Office,LG,5857.66,5128.54,3.24,2023-12-04
820,Ergonomic Executive Office Chair XL,Furniture,Office,LG,5798.58,4219.63,4.49,2023-08-09
821,HP Pavilion Gaming Edition,Laptops,Gaming Laptops,HP,81761.55,68101.76,4.42,2023-02-14
822,Samsung Galaxy M14 5G Edition,Mobiles,Smartphones,Samsung,28372.98,22273.81,3.11,2023-12-28
823,HP 250 G8 Black,Laptops,Budget Laptops,HP,24569.14,15528.6,2.54,2023-03-26
824,Philips Air Fryer HD9200 V2,Home Appliances,Kitchen,Philips,7090.32,4885.02,3.56,2022-09-17
825,LG 260L Double Door Refrigerator Edition,Home Appliances,Cooling,LG,25418.66,21801.25,2.65,2022-12-15
826,Puma Women Leggings 256GB,Fashion,Women Apparel,Puma,1971.53,1614.2,4.55,2023-01-09
827,Puma Women Leggings Black,Fashion,Women Apparel,Puma,1826.44,1498.93,2.95,2023-06-05
828,Aashirvaad Atta 10kg Pack of 2,Grocery,Staples,Prestige,957.7,783.39,2.56,2024-04-18
829,Puma Running Shoes Silver,Fashion,Men Footwear,Puma,5385.17,3619.45,3.36,2023-11-03
830,Samsung Galaxy M14 5G Pro,Mobiles,Smartphones,Samsung,37463.22,29177.04,4.29,2023-03-31
831,Noise Buds VS102 XL,Electronics,Audio,Noise,3180.63,2569.82,4.03,2024-03-14
832,Nivea Body Lotion 400ml Edition,Beauty,Skincare,Nivea,422.4,254.51,2.56,2024-04-16
833,boAt Stone 352 Speaker 256GB,Electronics,Audio,boAt,3282.57,2489.23,4.78,2023-11-26
834,Puma Softride Rift Edition,Fashion,Men Footwear,Puma,2103.24,1759.44,3.12,2023-11-08
835,Nivea Body Lotion 400ml Pro,Beauty,Skincare,Nivea,522.2,440.07,3.58,2022-04-08
836,Prestige Pressure Cooker 5L 256GB,Home Appliances,Kitchen,Prestige,2325.57,1850.34,4.88,2022-02-12
837,Apple MacBook Air M2 Pack of 2,Laptops,Thin & Light,Apple,157966.42,101113.64,2.55,2022-10-16
838,boAt Car Charger Edition,Mobiles,Accessories,boAt,1056.26,812.72,3.51,2022-03-13
839,Tata Salt 1kg Edition,Grocery,Staples,Prestige,289.42,237.81,3.0,2022-11-08
840,Apple MacBook Air M2 Pack of 2,Laptops,Thin & Light,Apple,162782.38,111630.4,2.6,2022-04-27
841,Apple MacBook Air M1 Pack of 2,Laptops,Thin & Light,Apple,81685.68,58879.15,4.67,2023-01-23
842,HP 250 G8 Pack of 2,Laptops,Budget Laptops,HP,44095.41,27997.57,2.7,2024-03-26
843,boAt Nirvana Ion Edition,Electronics,Audio,boAt,1184.98,725.76,2.57,2023-05-30
844,Puma Smash v2 Sneakers,Fashion,Men Footwear,Puma,3208.7,2799.51,3.36,2023-05-21
845,Fortune Sunflower Oil 5L Black,Grocery,Staples,Prestige,746.19,573.27,4.54,2023-02-26
846,boAt Airdopes 141 Black,Electronics,Audio,boAt,3823.36,2305.48,4.7,2022-06-24
847,Puma Casual Tee Pack of 2,Fashion,Women Apparel,Puma,1450.17,986.04,3.7,2024-02-19
848,Puma Women Sports Bra Edition,Fashion,Women Apparel,Puma,2664.89,2026.76,4.25,2023-05-22
849,Samsung Galaxy M34 Black,Mobiles,Smartphones,Samsung,44704.26,39176.15,3.29,2023-07-09
850,Philips Beard Trimmer Series 3000 Pack of 2,Beauty,Personal Care,Philips,2717.09,1673.27,4.05,2022-05-16
851,Aashirvaad Atta 10kg 128GB,Grocery,Staples,Prestige,752.31,501.34,2.83,2024-03-12
852,Puma Women Sports Bra Silver,Fashion,Women Apparel,Puma,2573.04,1600.59,2.64,2022-07-14
853,Philips Beard Trimmer Series 3000 Pro,Beauty,Personal Care,Philips,2122.25,1614.26,3.38,2022-04-23
854,HP Omen 16 Pack of 2,Laptops,Gaming Laptops,HP,70830.14,53858.41,3.76,2022-08-04
855,Nivea Body Lotion 400ml 256GB,Beauty,Skincare,Nivea,440.43,311.85,2.88,2023-08-22
856,HP Omen 16 256GB,Laptops,Gaming Laptops,HP,86092.17,69076.92,3.65,2023-03-12
857,Apple MacBook Pro M3 128GB,Laptops,Thin & Light,Apple,119370.94,92734.1,4.93,2024-02-11
858,Puma Running Shoes Edition,Fashion,Men Footwear,Puma,1887.65,1186.1,3.25,2023-08-03
859,Puma Casual Tee Silver,Fashion,Women Apparel,Puma,1010.17,818.4,2.86,2022-10-25
860,Puma Smash v2 Sneakers XL,Fashion,Men Footwear,Puma,3024.94,2597.23,3.06,2024-02-04
861,HP Chromebook 14 Pro,Laptops,Budget Laptops,HP,36518.21,30014.48,2.61,2022-09-19
862,Apple iPhone 12 256GB,Mobiles,Smartphones,Apple,68245.35,46481.93,2.79,2022-02-24
863,Noise Pulse 2 Max 256GB,Electronics,Wearables,Noise,3692.9,3174.07,4.91,2023-05-16
864,Prestige Sandwich Maker Silver,Home Appliances,Kitchen,Prestige,3913.42,3005.47,4.14,2022-06-27
865,Samsung Galaxy S23 FE Silver,Mobiles,Smartphones,Samsung,22469.84,13687.18,4.93,2022-06-28
866,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Pro,Home Appliances,Cooling,LG,28151.71,21084.77,3.83,2022-04-26
867,HP Chromebook 14 Blue,Laptops,Budget Laptops,HP,26390.91,22068.02,4.24,2022-02-24
868,Noise Pure Pods Blue,Electronics,Audio,Noise,2801.32,2437.85,3.41,2022-09-14
869,Puma Track Pants Blue,Fashion,Apparel,Puma,1297.86,942.01,2.68,2023-04-21
870,Puma T-shirt Black,Fashion,Apparel,Puma,2862.61,1839.5,3.94,2023-01-06
871,Puma Women Leggings,Fashion,Women Apparel,Puma,2192.25,1741.64,3.42,2022-12-06
872,Nivea Roll-On Deodorant Pro,Beauty,Skincare,Nivea,369.78,309.84,3.87,2022-12-18
873,Aashirvaad Atta 10kg Pro,Grocery,Staples,Prestige,1037.71,739.81,3.38,2022-12-08
874,Nivea Body Lotion 400ml Silver,Beauty,Skincare,Nivea,331.29,277.06,4.8,2022-11-14
875,HP Laptop 15s 128GB,Laptops,Budget Laptops,HP,28152.68,18899.01,2.97,2022-07-29
876,Apple iPhone 14 128GB,Mobiles,Smartphones,Apple,99791.13,61981.6,3.43,2023-04-01
877,Aashirvaad Atta 10kg,Grocery,Staples,Prestige,1082.87,845.98,4.28,2024-01-26
878,HP 250 G8 Blue,Laptops,Budget Laptops,HP,26128.07,22405.51,3.97,2023-08-08
879,Noise Ultra 2 Edition,Electronics,Wearables,Noise,1776.89,1100.85,4.18,2022-08-04
880,Puma T-shirt 256GB,Fashion,Apparel,Puma,3054.09,1966.46,3.81,2023-06-25
881,Noise Ultra 2 Silver,Electronics,Wearables,Noise,3117.76,2632.01,4.96,2022-09-08
882,Fortune Sunflower Oil 5L Edition,Grocery,Staples,Prestige,151.22,103.17,2.91,2022-07-23
883,Puma Smash v2 Sneakers V2,Fashion,Men Footwear,Puma,5242.7,3488.58,4.04,2023-08-24
884,Apple MacBook Air M2 V2,Laptops,Thin & Light,Apple,82430.4,51521.67,4.38,2022-09-19
885,Samsung Galaxy S23 FE V2,Mobiles,Smartphones,Samsung,51233.09,44779.38,4.91,2023-10-23
886,Nivea Soft Cream 300ml V2,Beauty,Skincare,Nivea,293.19,230.1,3.41,2022-12-25
887,HP Pavilion Gaming Blue,Laptops,Gaming Laptops,HP,91887.4,79125.4,4.31,2022-10-24
888,Noise Buds VS102 V2,Electronics,Audio,Noise,3404.87,2855.1,4.92,2024-04-11
889,Noise ColorFit Pro 4 Edition,Electronics,Wearables,Noise,3143.04,2231.11,4.24,2022-09-05
890,boAt Type-C Cable Black,Mobiles,Accessories,boAt,930.52,700.31,4.24,2023-09-08
891,Philips Hair Dryer Silver,Beauty,Personal Care,Philips,2855.61,2328.92,3.69,2022-07-31
892,Noise ColorFit Pro 4 Silver,Electronics,Wearables,Noise,1931.15,1355.8,3.31,2023-12-07
893,Puma Casual Tee XL,Fashion,Women Apparel,Puma,1487.95,1228.96,3.86,2022-07-14
894,Noise Ultra 2 256GB,Electronics,Wearables,Noise,3863.24,3154.98,3.35,2023-06-12
895,Philips Hair Straightener XL,Beauty,Personal Care,Philips,2219.6,1379.15,3.27,2024-03-28
896,Noise ColorFit Pulse Edition,Electronics,Audio,Noise,1901.81,1542.53,4.11,2024-03-02
897,Puma Women Sports Bra Blue,Fashion,Women Apparel,Puma,1844.43,1263.99,3.87,2023-10-22
898,Puma Running Shoes 256GB,Fashion,Men Footwear,Puma,4375.33,3638.87,4.1,2024-01-14
899,Aashirvaad Atta 10kg Pack of 2,Grocery,Staples,Prestige,401.48,292.37,2.75,2022-10-12
900,boAt Car Charger Silver,Mobiles,Accessories,boAt,1911.43,1427.41,3.5,2023-11-08
901,HP Pavilion Gaming Pro,Laptops,Gaming Laptops,HP,72792.1,59586.78,3.12,2023-01-16
902,Noise Pulse 2 Max Blue,Electronics,Wearables,Noise,4514.4,3565.78,3.43,2022-07-27
903,Samsung Galaxy S23 FE Pack of 2,Mobiles,Smartphones,Samsung,39591.52,34150.32,3.4,2022-06-19
904,Noise Pure Pods Silver,Electronics,Audio,Noise,1779.5,1506.06,3.21,2024-02-16
905,Philips 750W Mixer Grinder Black,Home Appliances,Kitchen,Philips,7124.42,6249.28,3.1,2023-01-03
906,Apple iPhone 14 Blue,Mobiles,Smartphones,Apple,52750.88,34505.99,3.57,2022-11-22
907,boAt Car Charger Pack of 2,Mobiles,Accessories,boAt,1423.0,943.88,4.25,2024-02-08
908,Puma Smash v2 Sneakers,Fashion,Men Footwear,Puma,3981.14,2762.77,3.62,2024-03-14
909,Philips 750W Mixer Grinder Black,Home Appliances,Kitchen,Philips,9271.61,5567.39,2.91,2022-03-16
910,Apple iPhone 15 Pro Pack of 2,Mobiles,Smartphones,Apple,112070.62,76952.42,3.37,2022-10-24
911,Apple iPhone 13 Pack of 2,Mobiles,Smartphones,Apple,108679.97,93246.47,2.69,2023-06-29
912,Tata Salt 1kg Silver,Grocery,Staples,Prestige,767.48,509.23,2.72,2024-03-20
913,Puma Women Sports Bra XL,Fashion,Women Apparel,Puma,1299.34,821.23,3.56,2022-11-18
914,boAt Nirvana Ion Pro,Electronics,Audio,boAt,3732.26,3134.18,4.4,2022-11-06
915,Samsung Galaxy M14 5G XL,Mobiles,Smartphones,Samsung,40160.77,31054.53,2.97,2022-10-06
916,Nivea Roll-On Deodorant 256GB,Beauty,Skincare,Nivea,433.67,316.36,3.97,2022-03-02
917,boAt Power Bank 10000mAh Pro,Mobiles,Accessories,boAt,974.63,728.0,4.38,2023-01-05
918,boAt Rockerz 255 V2,Electronics,Audio,boAt,3505.07,3024.57,3.13,2024-03-06
919,HP Pavilion Gaming Edition,Laptops,Gaming Laptops,HP,64205.31,50078.1,3.67,2024-02-05
920,Samsung Galaxy A54 Edition,Mobiles,Smartphones,Samsung,44354.36,31935.02,4.42,2022-06-16
921,Apple MacBook Pro M3 Silver,Laptops,Thin & Light,Apple,158189.7,102202.6,2.96,2023-04-20
922,Philips Hair Dryer Black,Beauty,Personal Care,Philips,1939.57,1204.29,3.8,2024-04-09
923,Apple iPhone 15 Pro Silver,Mobiles,Smartphones,Apple,79445.58,60691.09,4.93,2023-12-30
924,boAt Rockerz 255 Silver,Electronics,Audio,boAt,3898.29,3280.67,3.74,2023-12-10
925,Tata Salt 1kg 128GB,Grocery,Staples,Prestige,405.11,322.64,4.73,2022-11-19
926,Philips Beard Trimmer Series 3000 Blue,Beauty,Personal Care,Philips,1593.68,1131.42,4.57,2022-08-24
927,Apple MacBook Pro M3 Pro,Laptops,Thin & Light,Apple,181542.75,131275.83,4.02,2023-07-06
928,Puma Track Pants Edition,Fashion,Apparel,Puma,2851.06,2290.54,4.48,2022-12-17
929,Samsung Galaxy M34 256GB,Mobiles,Smartphones,Samsung,30089.57,23004.91,4.11,2022-05-17
930,Aashirvaad Atta 10kg Edition,Grocery,Staples,Prestige,225.23,184.33,4.1,2024-01-23
931,Puma Sports Jacket Pro,Fashion,Apparel,Puma,2958.87,2411.02,3.4,2023-05-25
932,Apple iPhone 15 Pro Blue,Mobiles,Smartphones,Apple,66425.97,46722.22,4.7,2022-10-15
933,Prestige Induction Cooktop Pro,Home Appliances,Kitchen,Prestige,1968.53,1608.8,3.85,2023-04-26
934,Puma Track Pants Pro,Fashion,Apparel,Puma,3198.99,2669.36,4.38,2023-06-16
935,Prestige Sandwich Maker 128GB,Home Appliances,Kitchen,Prestige,1851.82,1557.38,4.17,2023-11-07
936,Samsung Galaxy S23 FE Edition,Mobiles,Smartphones,Samsung,30096.25,20483.75,3.43,2023-08-08
937,Philips Air Fryer HD9200 Edition,Home Appliances,Kitchen,Philips,4363.89,2987.77,3.6,2023-05-01
938,Philips Air Fryer HD9200 XL,Home Appliances,Kitchen,Philips,9347.84,7314.75,3.22,2023-09-21
939,Puma Track Pants 128GB,Fashion,Apparel,Puma,2627.03,2115.7,4.76,2023-07-28
940,LG 260L Double Door Refrigerator 128GB,Home Appliances,Cooling,LG,35187.89,24551.56,4.06,2023-01-14
941,Noise Ultra 2 Pack of 2,Electronics,Wearables,Noise,2360.32,1426.99,3.19,2023-07-15
942,Puma T-shirt,Fashion,Apparel,Puma,913.32,785.43,4.23,2023-02-03
943,Puma Casual Tee V2,Fashion,Women Apparel,Puma,1254.75,1010.96,2.85,2022-03-15
944,Philips 750W Mixer Grinder Silver,Home Appliances,Kitchen,Philips,9096.72,7409.83,4.96,2023-06-12
945,boAt Airdopes 141,Electronics,Audio,boAt,1136.14,867.83,4.45,2024-04-13
946,Apple iPhone 14,Mobiles,Smartphones,Apple,69896.98,53937.37,4.27,2022-03-02
947,Prestige Sandwich Maker Black,Home Appliances,Kitchen,Prestige,3401.84,2465.0,4.53,2022-09-12
948,Prestige Sandwich Maker Black,Home Appliances,Kitchen,Prestige,3718.48,2485.06,4.02,2023-06-12
949,Noise Buds VS102 Black,Electronics,Audio,Noise,2388.11,1507.81,4.6,2023-09-03
950,Puma Track Pants Pack of 2,Fashion,Apparel,Puma,2629.74,2102.68,2.58,2023-09-28
951,Puma Sports Jacket 128GB,Fashion,Apparel,Puma,909.66,758.13,2.52,2023-10-31
952,HP Laptop 15s V2,Laptops,Budget Laptops,HP,28872.88,18062.33,4.08,2023-08-22
953,boAt Car Charger 256GB,Mobiles,Accessories,boAt,1650.81,1338.77,2.89,2024-01-13
954,Wooden Study Table Pack of 2,Furniture,Office,LG,9901.09,8554.92,3.53,2023-09-23
955,Prestige Induction Cooktop Pro,Home Appliances,Kitchen,Prestige,3121.71,2346.59,2.55,2023-10-23
956,Noise Pure Pods 128GB,Electronics,Audio,Noise,2547.65,1947.09,3.85,2023-07-21
957,Samsung Galaxy M14 5G Pack of 2,Mobiles,Smartphones,Samsung,20246.89,14731.86,4.82,2022-02-14
958,boAt Type-C Cable Blue,Mobiles,Accessories,boAt,1318.24,1119.32,3.9,2022-11-14
959,Prestige Pressure Cooker 5L Edition,Home Appliances,Kitchen,Prestige,2008.67,1625.96,3.49,2022-05-29
960,Puma Women Leggings Edition,Fashion,Women Apparel,Puma,1955.05,1415.24,2.82,2023-06-25
961,Apple iPhone 13 Black,Mobiles,Smartphones,Apple,89733.28,77805.66,4.79,2022-12-26
962,Philips Hair Dryer 128GB,Beauty,Personal Care,Philips,1108.44,724.85,4.09,2022-05-12
963,Apple iPhone 12 256GB,Mobiles,Smartphones,Apple,121884.72,92813.6,2.88,2023-02-24
964,Puma Women Leggings Black,Fashion,Women Apparel,Puma,2212.96,1340.4,4.22,2022-08-08
965,Puma Women Sports Bra Pack of 2,Fashion,Women Apparel,Puma,1353.94,986.82,4.5,2024-03-07
966,Fortune Sunflower Oil 5L 128GB,Grocery,Staples,Prestige,411.04,300.84,3.98,2024-03-02
967,HP Pavilion Gaming Silver,Laptops,Gaming Laptops,HP,87744.71,61040.36,2.77,2022-11-15
968,Philips Air Fryer HD9200 Silver,Home Appliances,Kitchen,Philips,4831.61,3432.84,2.81,2024-01-26
969,Apple iPhone 15 Pro,Mobiles,Smartphones,Apple,72166.51,54933.96,3.65,2024-01-03
970,Tata Salt 1kg 128GB,Grocery,Staples,Prestige,120.23,94.76,3.25,2023-04-05
971,Aashirvaad Atta 10kg V2,Grocery,Staples,Prestige,489.72,353.84,3.97,2024-02-02
972,HP Pavilion Gaming,Laptops,Gaming Laptops,HP,58923.09,38245.04,3.75,2023-10-25
973,HP Chromebook 14 XL,Laptops,Budget Laptops,HP,30788.48,24250.71,4.28,2023-08-23
974,Prestige Induction Cooktop V2,Home Appliances,Kitchen,Prestige,1464.98,1169.04,3.46,2023-02-12
975,Samsung Galaxy A54 Pack of 2,Mobiles,Smartphones,Samsung,17084.55,10579.12,2.66,2023-10-21
976,boAt Airdopes 141 Edition,Electronics,Audio,boAt,2919.89,2108.94,4.16,2023-08-10
977,boAt Airdopes 141 128GB,Electronics,Audio,boAt,1685.73,1375.21,4.33,2022-05-01
978,Noise Ultra 2 Blue,Electronics,Wearables,Noise,2725.86,1991.23,3.4,2022-03-04
979,Prestige Induction Cooktop 128GB,Home Appliances,Kitchen,Prestige,4138.39,3164.26,2.55,2022-07-03
980,Noise ColorFit Pulse Silver,Electronics,Audio,Noise,1563.36,1225.57,4.58,2022-03-12
981,Puma Women Sports Bra Pro,Fashion,Women Apparel,Puma,999.21,629.91,3.72,2022-05-15
982,boAt Type-C Cable Blue,Mobiles,Accessories,boAt,1009.34,885.39,2.57,2022-11-17
983,Apple iPhone 15 Pro Silver,Mobiles,Smartphones,Apple,125294.18,84464.49,2.56,2022-06-19
984,Apple MacBook Air M1 256GB,Laptops,Thin & Light,Apple,79210.58,61725.53,2.93,2022-11-06
985,Puma Softride Rift V2,Fashion,Men Footwear,Puma,3261.61,2798.21,2.61,2022-10-22
986,HP Victus 15 Pack of 2,Laptops,Gaming Laptops,HP,57564.41,49631.55,4.42,2022-08-14
987,Nivea Soft Cream 300ml Pack of 2,Beauty,Skincare,Nivea,719.67,495.31,4.1,2024-01-03
988,Noise Pure Pods V2,Electronics,Audio,Noise,2273.35,1703.06,4.16,2023-05-03
989,boAt Type-C Cable,Mobiles,Accessories,boAt,673.12,514.42,4.73,2022-06-12
990,Apple iPhone 12 Pro,Mobiles,Smartphones,Apple,79255.34,53923.92,2.71,2023-01-07
991,Ergonomic Executive Office Chair,Furniture,Office,LG,6557.76,5561.09,3.32,2022-11-21
992,boAt Power Bank 10000mAh Black,Mobiles,Accessories,boAt,768.3,591.16,2.74,2023-08-23
993,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Edition,Home Appliances,Cooling,LG,17976.7,12152.11,4.75,2023-01-14
994,Aashirvaad Atta 10kg Silver,Grocery,Staples,Prestige,526.86,454.62,2.84,2023-11-24
995,Noise ColorFit Pro 4,Electronics,Wearables,Noise,3973.98,2701.09,2.88,2024-03-10
996,Philips Induction Cooktop 128GB,Home Appliances,Kitchen,Philips,7148.19,4830.05,4.51,2024-01-31
997,Nivea Soft Cream 300ml Edition,Beauty,Skincare,Nivea,389.19,309.26,3.57,2022-02-25
998,Puma Sports Jacket Silver,Fashion,Apparel,Puma,2566.35,1646.52,4.12,2023-05-25
999,boAt Nirvana Ion Pack of 2,Electronics,Audio,boAt,3833.28,2442.26,3.07,2023-07-29
1000,Apple iPhone 13 V2,Mobiles,Smartphones,Apple,116356.97,96502.39,4.86,2024-03-11
1001,Samsung Galaxy M34 256GB,Mobiles,Smartphones,Samsung,47120.94,29044.21,3.08,2024-01-31
1002,HP Victus 15 128GB,Laptops,Gaming Laptops,HP,67301.61,49771.66,4.64,2023-10-23
1003,Noise ColorFit Pulse 256GB,Electronics,Audio,Noise,3138.55,2230.3,4.77,2022-08-07
1004,Philips Hair Dryer Edition,Beauty,Personal Care,Philips,2995.17,2570.78,4.19,2023-06-01
1005,Puma Smash v2 Sneakers Blue,Fashion,Men Footwear,Puma,5455.75,3995.77,3.13,2022-06-20
1006,Prestige Sandwich Maker,Home Appliances,Kitchen,Prestige,2865.1,2126.1,3.22,2023-02-22
1007,Metal Bookshelf Blue,Furniture,Office,LG,7088.49,5029.92,4.91,2024-02-14
1008,Nivea Soft Cream 300ml 256GB,Beauty,Skincare,Nivea,237.87,190.05,3.33,2022-02-20
1009,Puma Smash v2 Sneakers 128GB,Fashion,Men Footwear,Puma,3746.51,2899.75,3.36,2024-04-12
1010,Apple iPhone 13 Pack of 2,Mobiles,Smartphones,Apple,51993.79,44222.27,4.69,2022-03-20
1011,Apple MacBook Pro M3 Silver,Laptops,Thin & Light,Apple,105248.63,88368.54,2.73,2022-06-03
1012,Prestige Pressure Cooker 5L 256GB,Home Appliances,Kitchen,Prestige,1697.86,1075.67,2.81,2022-07-14
1013,Philips 750W Mixer Grinder Black,Home Appliances,Kitchen,Philips,2832.66,2188.58,4.06,2022-11-23
1014,Philips Hair Dryer 128GB,Beauty,Personal Care,Philips,1806.34,1588.48,2.86,2023-02-08
1015,Prestige Sandwich Maker XL,Home Appliances,Kitchen,Prestige,2376.2,1929.84,4.59,2024-01-20
1016,HP Laptop 15s,Laptops,Budget Laptops,HP,36631.13,27828.98,4.76,2024-01-22
1017,boAt Stone 352 Speaker Pack of 2,Electronics,Audio,boAt,2847.67,2265.91,4.05,2023-12-15
1018,Nivea Soft Cream 300ml Silver,Beauty,Skincare,Nivea,376.18,300.12,4.7,2023-03-24
1019,Nivea Roll-On Deodorant XL,Beauty,Skincare,Nivea,321.92,273.21,4.07,2023-08-11
1020,boAt Type-C Cable Silver,Mobiles,Accessories,boAt,1546.51,955.64,3.19,2022-12-01
1021,HP Pavilion Gaming 128GB,Laptops,Gaming Laptops,HP,77339.97,67248.69,4.14,2023-09-05
1022,Philips Air Fryer HD9200 Pro,Home Appliances,Kitchen,Philips,7813.98,6713.94,3.61,2023-11-02
1023,HP Chromebook 14 V2,Laptops,Budget Laptops,HP,36297.55,30728.45,4.55,2023-10-12
1024,Prestige Sandwich Maker,Home Appliances,Kitchen,Prestige,2654.56,1830.89,3.71,2023-04-26
1025,Philips Hair Straightener Pack of 2,Beauty,Personal Care,Philips,2450.74,2129.28,4.38,2022-03-29
1026,Samsung Galaxy M34 Silver,Mobiles,Smartphones,Samsung,16347.09,13503.05,3.73,2023-10-27
1027,HP Laptop 15s 256GB,Laptops,Budget Laptops,HP,37556.23,25029.46,4.64,2023-11-30
1028,Apple iPhone 14 Edition,Mobiles,Smartphones,Apple,108995.56,88752.37,3.76,2023-04-07
1029,Puma Smash v2 Sneakers 256GB,Fashion,Men Footwear,Puma,4067.39,3333.92,2.91,2023-05-23
1030,Prestige Pressure Cooker 5L,Home Appliances,Kitchen,Prestige,4144.31,3305.76,3.78,2024-01-10
1031,Nivea Roll-On Deodorant Silver,Beauty,Skincare,Nivea,356.88,303.4,3.69,2024-01-28
1032,boAt Stone 352 Speaker 128GB,Electronics,Audio,boAt,3691.19,2244.54,4.15,2023-10-09
1033,Philips Air Fryer HD9200,Home Appliances,Kitchen,Philips,6964.85,4454.82,3.51,2023-04-25
1034,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Pro,Home Appliances,Cooling,LG,32492.4,25669.8,3.58,2022-04-25
1035,Puma T-shirt Blue,Fashion,Apparel,Puma,2051.19,1703.52,2.93,2022-08-29
1036,Noise Pulse 2 Max XL,Electronics,Wearables,Noise,4064.58,3368.44,4.92,2022-09-17
1037,Apple iPhone 14 XL,Mobiles,Smartphones,Apple,110609.66,78577.92,4.6,2022-12-12
1038,Philips Hair Straightener Pack of 2,Beauty,Personal Care,Philips,2419.9,1668.05,4.9,2023-05-02
1039,Prestige Sandwich Maker Blue,Home Appliances,Kitchen,Prestige,2221.48,1370.14,4.25,2024-02-28
1040,Ergonomic Executive Office Chair Blue,Furniture,Office,LG,7278.08,5920.02,4.49,2023-09-21
1041,Nivea Soft Cream 300ml 128GB,Beauty,Skincare,Nivea,441.29,330.5,5.0,2022-03-08
1042,Apple iPhone 14 Pack of 2,Mobiles,Smartphones,Apple,90516.75,70988.01,3.41,2023-09-05
1043,Puma T-shirt,Fashion,Apparel,Puma,1164.22,810.9,2.75,2023-02-28
